Name,Id,Bar,Total,Date,Time
Milton,43859,The Drunken Huntsman,40.24,4/12/2017,23:01:19
Roselyn,44732,The Admiral Benbow Inn,22.88,4/12/2017,15:40:59
Michael,1261,The Pie Hole,26.99,4/13/2017,19:16:37
Pearlie,1344,Puzzles,16.28,4/13/2017,0:29:51
Delia,2009,The Ballroom,4.67,4/13/2017,0:50:05
Butler,2580,Cocktails and Dreams,18.23,4/13/2017,0:32:26
Ollie,2593,The Drunken Huntsman,12.6,4/13/2017,1:23:24
Cynthia,2679,Deville,34.15,4/13/2017,4:10:06
Tatianna,3051,Mos Eisley Cantina,26.85,4/13/2017,0:09:25
Webb,3256,The Ivy Bush,39.14,4/13/2017,0:12:57
Evertt,4763,The Broken Drum/The Mended Drum,7.3,4/13/2017,14:36:55
Harve,4812,The Iron Horse,27.26,4/13/2017,18:02:02
Jayla,5299,Lusty Leopard,9.72,4/13/2017,0:09:33
Mollie,5520,The Railway Arms,3.72,4/13/2017,19:38:01
Casper,6337,The Bada Bing,25.38,4/13/2017,4:07:42
Orie,8096,Frostfruit Inn,36.07,4/13/2017,9:12:54
Melanie,8120,MacLaren's Pub,20.5,4/13/2017,20:03:46
Payten,8711,Puzzles,33.01,4/13/2017,0:58:31
Lorelei,9004,The Brass Lantern,18.81,4/13/2017,0:28:07
Frederick,9018,The Brick,32.25,4/13/2017,22:34:23
Marilyn,9513,The Winchester Tavern,33.15,4/13/2017,3:45:48
Lilliana,9546,The Ballroom,38.3,4/13/2017,0:44:00
Yaritza,10154,Low Point,44.53,4/13/2017,12:45:01
Rhiannon,12750,Gallow's End Tavern,20.33,4/13/2017,20:19:05
Salma,13577,The Rusty Anchor,35.55,4/13/2017,11:43:07
Solon,14273,Copa,6.81,4/13/2017,12:20:36
Mayra,14550,Cooper's,42.85,4/13/2017,0:04:09
Whit,15294,The Winchester Tavern,38.47,4/13/2017,0:40:25
Aria,15536,St. Elmo's Bar,14.4,4/13/2017,9:23:27
Marlee,16096,The Broken Drum/The Mended Drum,20.15,4/13/2017,3:40:48
Richard,16696,Poison,39.03,4/13/2017,0:56:53
Mose,17310,Underworld Tavern,19.07,4/13/2017,19:03:57
Maryjane,18229,The Bloated Float Inn,36.08,4/13/2017,23:55:25
Watson,18421,Callahan's Place,5.42,4/13/2017,3:13:01
Eben,19786,Palace Saloon,33.78,4/13/2017,0:16:43
Eleanor,20958,Silver,27.78,4/13/2017,0:30:15
Armani,21783,MacLaren's Pub,5.8,4/13/2017,0:45:19
Jefferson,23137,The Bloated Float Inn,13.89,4/13/2017,1:10:48
Carla,24006,The Bada Bing,37.43,4/13/2017,23:59:36
Ephriam,25083,The Boom Boom Room,9.84,4/13/2017,10:35:12
Brynn,25390,Low Point,12.37,4/13/2017,14:59:24
Patience,25623,Fortune Casino,9.69,4/13/2017,20:34:33
Joseline,26166,The Leaky Cauldron,26.29,4/13/2017,9:20:52
Kayley,29786,The Peach Pit,14.96,4/13/2017,12:45:13
Haywood,30841,The Last Resort,32.64,4/13/2017,18:29:34
Earle,31125,Silver,7.73,4/13/2017,0:35:09
Frank,31137,The Broken Stool,33.33,4/13/2017,0:54:18
Elise,32988,The Old Haunt,15.68,4/13/2017,17:15:14
Travis,33242,The Rusty Anchor,18.49,4/13/2017,3:24:59
Leander,34768,The Maidenhead,15.54,4/13/2017,20:56:00
Kaiya,35909,The Ivy Bush,13.48,4/13/2017,1:12:42
Marie,35941,The Feathers,27.84,4/13/2017,0:03:45
Charlie,36026,The Earl Of Osbourne,35.72,4/13/2017,1:55:13
Jasmyn,36888,The Last Resort,9.62,4/13/2017,23:27:37
Brooklyn,37042,The Woolpack,16.75,4/13/2017,3:27:53
Akeelah,37425,The Oak and Crosier,46.82,4/13/2017,0:23:54
Ben,37742,The Count's Arms,18.87,4/13/2017,0:48:19
Katelynn,39772,Cooper's,6.08,4/13/2017,0:03:27
Skyler,41572,The Leaky Cauldron,10.35,4/13/2017,19:03:39
Octave,41705,The Hand of Glory,8.09,4/13/2017,3:48:46
Hazel,41764,Rick's Café Américain,35.45,4/13/2017,0:29:38
Peyton,42452,World's End Tavern,38.18,4/13/2017,14:21:26
Chesley,42474,Boobies,29.75,4/13/2017,22:14:51
Elias,42758,Kennedy's,29.4,4/13/2017,23:09:45
Fate,43014,The Rose & Crown,15.29,4/13/2017,0:23:42
Sophie,43113,The Peach Pit,11.9,4/13/2017,0:19:44
Alani,44432,The Maidenhead,6.22,4/13/2017,18:59:48
Natalie,482,The Spotted Dog,21.81,4/14/2017,15:43:53
Benjamine,1083,The Last Chance Saloon,14.47,4/14/2017,0:45:45
Karley,1912,Puzzles,10.42,4/14/2017,17:25:01
Mira,2587,The Moon Under Water,15.25,4/14/2017,0:08:47
Andrea,2668,Mancini's Family Restaurant,13.03,4/14/2017,3:25:22
Amara,3074,The Kebab & Calculator,23.32,4/14/2017,12:06:30
Hermon,3493,Rowlf's Tavern,5.33,4/14/2017,1:59:26
Albin,3618,Milliway's,18.58,4/14/2017,1:19:58
Amelie,4157,The Orange Tree,11.22,4/14/2017,0:26:56
Akira,4494,Gus's Galaxy Grill,19.26,4/14/2017,2:19:44
Elroy,4495,Snakehole Lounge,17.28,4/14/2017,0:26:58
Yareli,4596,MacLaren's Pub,45.05,4/14/2017,23:33:30
Irven,4705,Y Deri Arms,14.1,4/14/2017,0:36:56
Willie,4810,The Pie Hole,37.3,4/14/2017,0:28:44
Aniyah,5599,Maxwell's Nightclub,23.16,4/14/2017,19:15:38
Abbie,5932,Corrado Italian Bistro,44.02,4/14/2017,13:30:57
Tiara,7525,Night Spot,22.48,4/14/2017,2:36:13
Karla,8253,Gallow's End Tavern,30.84,4/14/2017,2:28:34
Aurthur,8755,Dexter Lake Club,27.72,4/14/2017,1:50:19
Haywood,10331,The Frozen Hearth,12.62,4/14/2017,3:32:00
Janiyah,10465,Mad Dog Saloon,4.77,4/14/2017,1:09:27
Laura,10527,Rick's Café Américain,14.37,4/14/2017,10:49:18
Annabelle,10986,Gallow's End Tavern,33.88,4/14/2017,22:04:28
Crockett,11201,Dexter Lake Club,31.56,4/14/2017,19:05:42
Valerie,11773,The Silver Dollar Saloon,33.5,4/14/2017,12:26:00
Milton,12063,Callahan's Place,24.8,4/14/2017,17:21:40
Brooke,12241,Jack's Crocodile Bar,25.56,4/14/2017,9:19:42
Merrill,12648,Poor Richard's,20.19,4/14/2017,3:32:36
Karli,13500,Dugout Inn,33.05,4/14/2017,18:09:48
Aliza,13991,The Ivy Bush,8.12,4/14/2017,1:46:16
Neil,14394,The Globe and Anchor,35.37,4/14/2017,3:33:19
Geo,14522,Lucky Lockup,35.83,4/14/2017,0:45:46
Annalise,15483,Y Deri Arms,10.49,4/14/2017,20:21:27
Robert,15926,Kavanagh's Irish Pub,25.93,4/14/2017,3:16:48
Hurley,16199,The Winchester Tavern,21.15,4/14/2017,18:51:41
Asa,17180,Grilby's,40.38,4/14/2017,20:28:17
Arthur,19424,Paddy's Pub,10.98,4/14/2017,15:38:47
Math,19654,Daddy Crab Leg's Crab Shack,34.23,4/14/2017,21:04:19
Millard,19657,Brady Pub,29.06,4/14/2017,1:43:49
Ashlynn,19944,Kavanagh's Irish Pub,31.15,4/14/2017,1:14:38
Hartwell,21274,Tavern of Time,12.67,4/14/2017,14:16:04
Miller,22445,Paddy's Pub,36.44,4/14/2017,0:10:31
Claud,23400,The Plumbers Arms,7.1,4/14/2017,0:43:02
Cyrus,23491,The Broken Drum/The Mended Drum,22.95,4/14/2017,15:02:38
Stephen,24769,Broome's,33.85,4/14/2017,17:32:22
Aaliyah,26091,Cafe Rene,38.1,4/14/2017,16:10:05
Cora,26592,Essence,25.68,4/14/2017,21:29:25
Shayna,26847,Broken Keel Tavern,24.43,4/14/2017,23:23:21
Andrea,27129,Cockatoo Inn,23.63,4/14/2017,16:33:01
Zoey,28746,Tavern of Time,16.52,4/14/2017,2:40:20
Laurel,28793,Cafe Rene,42.48,4/14/2017,1:56:25
Celine,28887,The Boom Boom Room,38.34,4/14/2017,9:50:58
Amiyah,30287,Charlie's,41.93,4/14/2017,0:19:25
Jason,31501,LUX,31.29,4/14/2017,1:28:44
Miya,32216,The Last Resort,5.2,4/14/2017,0:59:44
Knox,33418,The King and Queen Tavern,34.32,4/14/2017,16:41:34
Cierra,35341,The Leaky Cauldron,30.58,4/14/2017,23:54:46
Tianna,36134,Mad Dog Saloon,14.56,4/14/2017,11:36:51
Furman,36277,The Armada Room,14.38,4/14/2017,0:45:38
Davis,36424,The Ballroom,27.34,4/14/2017,17:41:44
Wells,36672,Silver,36.25,4/14/2017,0:04:27
Khloe,36928,Colonial Taphouse,4.14,4/14/2017,15:12:18
Lillianna,37445,Mr. Pubbs,4.34,4/14/2017,1:09:40
Emilia,38053,Friendsy's,14.2,4/14/2017,1:13:45
Lon,38207,SaxonwoldShebeen,26.49,4/14/2017,1:32:56
Park,38285,The Elephant,11.48,4/14/2017,21:39:18
Ann,40253,Rovers Return Inn,33.03,4/14/2017,9:31:13
Harper,41441,The Cap & Bell,25.92,4/14/2017,20:05:45
Melina,41933,The King and Queen Tavern,36.43,4/14/2017,0:24:04
Alexis,42459,The Plot and Plaster,5.98,4/14/2017,0:11:01
Malcolm,42750,The Grind & Jolt Cafe,18.74,4/14/2017,20:47:05
Ivan,43737,Frostfruit Inn,14.18,4/14/2017,0:33:04
Kamari,43831,Founding Fathers,25.78,4/14/2017,18:54:53
Robin,43858,The Maidenhead,39.8,4/14/2017,21:04:57
Vernon,44175,The Bada Bing,33.01,4/14/2017,16:55:46
Jacey,44674,The Winchester Club,7.49,4/14/2017,0:45:41
Add,194,The Silent Woman,6.52,4/15/2017,1:11:24
Roe,975,The Drowned Trout,3.51,4/15/2017,0:22:50
Lizbeth,1307,The Pool Hall,9.4,4/15/2017,16:36:59
Samuel,1544,The Armada Room,20.02,4/15/2017,23:58:14
Weaver,1728,The Feathers,34.68,4/15/2017,4:56:05
August,1914,Charlie's,5.28,4/15/2017,22:37:35
Armani,2302,Mos Eisley Cantina,19.39,4/15/2017,23:26:40
Jayden,2786,The Yellow Flag,34.73,4/15/2017,3:42:49
Laila,3071,Grilby's,35.49,4/15/2017,18:14:04
Michael,4746,Kelcy's,19.7,4/15/2017,18:16:39
Otis,5283,O'Malley's,12.84,4/15/2017,15:29:08
Vaughn,5532,The Feed Bag,29.16,4/15/2017,3:03:35
Alison,5970,The Moonrakers,38.41,4/15/2017,0:25:49
Burr,6818,The Moonrakers,36.04,4/15/2017,0:11:37
Chas,6968,Eden Hall,30.65,4/15/2017,22:36:06
Kiera,7808,The Feed Bag,12.88,4/15/2017,0:59:01
Ward,7873,The Ballroom,33.74,4/15/2017,0:26:57
Selena,9268,Corrado Italian Bistro,6.72,4/15/2017,0:01:59
Stewart,9415,The Tall Ship,23.88,4/15/2017,15:17:59
Olaf,10784,Dexter Lake Club,26.28,4/15/2017,2:04:24
Samuel,11122,Old Prospector Saloon,30.14,4/15/2017,21:25:21
Walker,12182,The Bannered Mare,19.95,4/15/2017,2:11:19
Mat,13163,The Ivy Bush,6.07,4/15/2017,12:20:15
Aracely,13686,P3,9.41,4/15/2017,0:44:11
Sky,14356,Rovers Return Inn,33.13,4/15/2017,1:55:09
Abe,16337,The Butchers Arms,12.32,4/15/2017,0:29:31
Heidi,19065,Puzzles,28.16,4/15/2017,0:36:13
Lowell,19198,Gallow's End Tavern,25.18,4/15/2017,2:20:24
Haleigh,22339,The Broken Stool,23.55,4/15/2017,18:57:35
Jadyn,23274,Braidwood Inn,10.9,4/15/2017,1:40:41
Archer,24441,The Mucky Duck,12.14,4/15/2017,19:32:48
Miguel,24562,Puzzles,21.22,4/15/2017,21:08:06
Dick,25114,Friendsy's,12.59,4/15/2017,1:35:21
Faith,25558,Lucky Lockup,6.86,4/15/2017,22:13:52
Karina,26070,The Count's Arms,35.4,4/15/2017,23:49:47
Less,26983,The Globe and Anchor,36.59,4/15/2017,1:20:32
Breanna,29709,"The Hand & Racquet, East Cheam",10.65,4/15/2017,0:31:54
Blanca,29867,The Tropicana,7.34,4/15/2017,0:40:47
Clarissa,31106,Founding Fathers,35.52,4/15/2017,11:00:39
Marina,32208,The Leaky Cauldron,12.08,4/15/2017,15:23:20
Kenzie,32461,The Yellow Flag,30.18,4/15/2017,2:24:36
Janessa,32713,Broome's,7.34,4/15/2017,18:01:39
Elliott,32835,Cockatoo Inn,16.17,4/15/2017,20:00:20
Theron,33149,Braidwood Inn,15.57,4/15/2017,1:31:06
Leland,33752,Joe's,23.65,4/15/2017,17:29:56
Baylee,34345,Samoan Joe's,30.74,4/15/2017,2:16:17
Adrien,34857,Windpeak Inn,16.07,4/15/2017,19:22:09
Doss,35430,John McRory's Place,30.1,4/15/2017,1:56:39
Adrian,35511,The Yellow Flag,18.32,4/15/2017,21:16:23
Lucille,35773,Maccadam's Old Oil House,20.14,4/15/2017,4:07:04
Journey,36041,Copacabana,36.55,4/15/2017,20:19:52
Hermon,36261,Low Point,33.36,4/15/2017,2:46:19
Kit,36315,Salieri's Bar,17.17,4/15/2017,12:24:38
Lilia,36639,Palace Saloon,33.58,4/15/2017,19:39:02
Marshall,38511,Friendsy's,20.51,4/15/2017,1:48:55
Brylee,39380,Paddy's Pub,17.32,4/15/2017,20:40:12
Walker,40578,The Lamb & Flag,18.89,4/15/2017,0:37:55
Leo,40603,Cohan's,12.28,4/15/2017,12:29:26
Serenity,41840,St. Elmo's Bar,14.81,4/15/2017,1:14:18
Norman,42621,The Butchers Arms,31.53,4/15/2017,0:13:10
Craig,43663,Kelcy's,46.52,4/15/2017,20:19:55
Kenneth,105,The Buck's Head Inn,30.09,4/16/2017,9:09:19
Verner,415,The Count's Arms,17.3,4/16/2017,0:08:39
Ana,1390,Dagmar,15.01,4/16/2017,0:40:01
Enrique,1673,The Shakespeare,11.48,4/16/2017,1:00:34
Everett,1748,Porky's,4.79,4/16/2017,21:35:49
Jaidyn,1919,Charlie's,20.98,4/16/2017,21:57:18
Doctor,1946,The Cap & Bell,37.59,4/16/2017,0:49:07
Kelis,2035,The Leaky Cauldron,19.58,4/16/2017,2:45:34
Payten,3300,The Brick,20.73,4/16/2017,1:46:09
Rene,3660,Old Prospector Saloon,42.99,4/16/2017,21:18:34
Daniel,3745,Underworld Tavern,14.49,4/16/2017,19:06:35
Mike,4337,Jack's Crocodile Bar,30.95,4/16/2017,14:35:19
Amari,4442,The Kebab & Calculator,20.23,4/16/2017,19:57:55
Reese,6936,Kennedy's,29.74,4/16/2017,10:43:24
Mattie,7110,The Plot and Plaster,18.66,4/16/2017,20:37:48
Shannon,7556,The Globe and Anchor,28.99,4/16/2017,13:15:35
Obed,7882,Brady Pub,21.33,4/16/2017,15:36:04
Albion,8588,Rolliver's Inn,7.98,4/16/2017,18:53:42
Giada,9229,Sandbox,39.34,4/16/2017,0:45:08
Victor,9349,The Earl Of Osbourne,26.81,4/16/2017,0:12:51
Claude,9442,The Oak and Crosier,36.27,4/16/2017,20:46:05
Emil,9697,Central Perk,36.4,4/16/2017,0:48:55
Kit,11004,Corrado Italian Bistro,40.23,4/16/2017,2:57:12
Knox,11031,The Plot and Plaster,6.01,4/16/2017,0:15:29
Johanna,11817,World's End Tavern,29.59,4/16/2017,20:16:23
Breanna,11871,Trees Lounge,20.25,4/16/2017,14:51:13
Junius,11880,Playaz Club,31.12,4/16/2017,21:05:53
Harve,12966,Quark's,16.44,4/16/2017,0:16:38
Halle,13320,Puzzles,12.71,4/16/2017,0:08:55
Archer,13360,The Pool Hall,25.2,4/16/2017,0:20:22
Aliana,13931,The Hand of Glory,5.85,4/16/2017,15:34:02
Emory,14037,The Bull,11.74,4/16/2017,0:44:30
Gabriel,16216,The Old Haunt,33.99,4/16/2017,21:36:21
Vance,16310,Brady Pub,24.55,4/16/2017,21:37:47
Judith,16625,The Silent Woman,11.86,4/16/2017,1:57:36
Arianna,16971,Milliway's,31.33,4/16/2017,19:46:02
Royal,17629,Grilby's,5.69,4/16/2017,17:01:54
Anne,17891,The Last Chance Saloon,3.72,4/16/2017,0:48:05
Alonza,18092,Border Watch Inn,15.4,4/16/2017,22:11:03
Alia,19147,Alibi Bar,25.99,4/16/2017,16:20:42
Egbert,20411,P3,16.33,4/16/2017,15:50:16
Ernest,20620,Bob's Country Bunker,7.66,4/16/2017,20:32:54
Aylin,21407,The Woolpack,6.93,4/16/2017,11:29:25
Brooklynn,21893,Wandin Valley RSL,38.9,4/16/2017,18:49:58
Ottis,22846,Windpeak Inn,22.76,4/16/2017,12:17:46
Cierra,24026,Essence,21.33,4/16/2017,0:11:13
Kaylah,24294,Bob's Country Bunker,23.94,4/16/2017,1:50:47
Budd,24556,The Spotted Dog,34.25,4/16/2017,0:02:46
Elsworth,25518,Brady Pub,29.8,4/16/2017,19:05:17
Courtney,27298,Central Perk,31.95,4/16/2017,2:17:51
Milford,29292,Gallow's End Tavern,16.39,4/16/2017,17:32:50
Edwin,29922,The Pig and Whistle,27.7,4/16/2017,4:35:28
Cleo,30415,The Ivy Bush,33.31,4/16/2017,0:19:12
Clayton,31676,Sandbox,19.95,4/16/2017,16:18:27
Larry,31925,The Place,18.5,4/16/2017,14:25:45
Jada,32665,The Prancing Pony,21.61,4/16/2017,17:46:45
Mya,34117,The Bronze,34.38,4/16/2017,12:34:44
Huston,34317,The King and Queen Tavern,41.69,4/16/2017,22:45:56
Eileen,34582,Four Shields Tavern,20.91,4/16/2017,20:46:19
Kristen,34850,Jack's Crocodile Bar,4.84,4/16/2017,18:33:43
Elzie,35027,The Yellow Flag,29.62,4/16/2017,20:48:07
Francis,35150,Alibi Bar,43.65,4/16/2017,20:47:02
Naomi,35618,Daddy Crab Leg's Crab Shack,36.85,4/16/2017,2:28:24
Edson,37155,The Boom Boom Room,40.66,4/16/2017,0:00:23
Gretchen,37337,The Feed Bag,35.88,4/16/2017,20:48:42
Babe,37513,The Tall Ship,39.61,4/16/2017,0:11:30
Clayton,38178,The King and Queen Tavern,10.78,4/16/2017,0:34:17
Ephram,38417,The Broken Drum/The Mended Drum,3.88,4/16/2017,0:37:46
Claude,38527,The Sole Regret,20.88,4/16/2017,0:19:25
Laura,38829,Tavern of Time,11.64,4/16/2017,2:16:41
Jakayla,39011,Essence,22.19,4/16/2017,0:05:04
Merle,39577,Tavern of Time,7.33,4/16/2017,2:31:57
Joanna,40123,Cockatoo Inn,26.48,4/16/2017,10:55:44
Sanford,40570,Daddy Crab Leg's Crab Shack,38.69,4/16/2017,21:22:29
Myah,40711,Kennedy's,44.01,4/16/2017,0:07:01
Kaydence,41821,Cockatoo Inn,11.31,4/16/2017,22:13:17
Allen,42900,Eden Hall,17.61,4/16/2017,17:31:48
Buck,43095,Kennedy's,35.05,4/16/2017,16:48:52
Brenna,43120,Table Salt,27.29,4/16/2017,0:16:14
Harmon,44356,Silver,14.33,4/16/2017,0:30:06
Ellsworth,1684,﻿Ace of Clubs,22.18,4/17/2017,22:52:36
Stanford,2958,Quark's,7.56,4/17/2017,0:09:01
Kayleigh,3427,Low Point,13.41,4/17/2017,18:27:01
Antonia,3743,Kadie's Club Pecos,34.87,4/17/2017,22:14:39
Mary,3762,The Duke Of Burgundy,37.1,4/17/2017,16:26:57
Erasmus,4076,Puzzles,37.43,4/17/2017,17:41:25
Nya,4649,Daddy Crab Leg's Crab Shack,42.9,4/17/2017,20:20:18
Unknown,4713,Trees Lounge,12.5,4/17/2017,0:56:04
Marlie,5302,The Rusty Anchor,37.59,4/17/2017,0:37:35
Hanna,5578,The Bada Bing,11.58,4/17/2017,0:41:05
Giana,5770,Sandbox,5.52,4/17/2017,23:53:05
Dale,6512,Broome's,18.82,4/17/2017,1:33:05
Serena,6521,Dexter Lake Club,7.64,4/17/2017,2:57:38
Richmond,7563,The Grind & Jolt Cafe,20.9,4/17/2017,18:27:49
Duff,7715,Kennedy's,7.21,4/17/2017,13:04:58
Hollis,8515,The Lion and Unicorn,6.02,4/17/2017,1:25:29
Kathy,12937,Wandin Valley RSL,31.78,4/17/2017,0:25:47
Kate,13221,The Buck's Head Inn,34.15,4/17/2017,8:42:37
Arden,13233,Jack's Crocodile Bar,5.22,4/17/2017,23:39:55
Marina,13715,The Bannered Mare,5.77,4/17/2017,0:56:52
Boss,14469,The Rose & Crown,6.05,4/17/2017,0:40:53
Brianna,15034,The Cat & Fiddle,29.5,4/17/2017,19:59:37
Kennedy,15198,Lusty Leopard,27.95,4/17/2017,17:09:02
Randolph,15671,The Tropicana,8.06,4/17/2017,20:21:11
Frederic,16983,Kadie's Club Pecos,28.05,4/17/2017,2:43:38
Leslie,17855,Rolliver's Inn,34.1,4/17/2017,0:13:00
Norah,19580,Underworld Tavern,20.38,4/17/2017,23:04:30
Steven,20156,The Brass Lantern,38.59,4/17/2017,18:02:20
Molly,22153,The Drunken Clam,36.19,4/17/2017,16:02:15
Jolie,23562,Grilby's,27.7,4/17/2017,21:14:45
Mark,24711,The Woolpack,15.81,4/17/2017,16:42:13
Aliya,25191,Cohan's,12.21,4/17/2017,1:54:41
Xiomara,25685,Grilby's,21.27,4/17/2017,1:13:17
Monica,26344,Lusty Leopard,6.41,4/17/2017,1:35:23
Taylor,26460,The Rose & Thorn,10.15,4/17/2017,16:50:59
Morris,27719,O'Malley's,9.34,4/17/2017,20:05:43
Hershel,28181,Poison,6.17,4/17/2017,10:46:53
Helena,28216,The Drunken Clam,5.54,4/17/2017,2:41:36
Marcellus,30919,Friendsy's,24.03,4/17/2017,0:48:32
Neil,31495,Mr. Pubbs,5.9,4/17/2017,1:39:48
Duncan,31775,The King and Queen Tavern,34.14,4/17/2017,17:09:16
Earnest,32657,The Ivy Bush,13.1,4/17/2017,10:55:15
Marlene,33835,Bob's Country Bunker,13.03,4/17/2017,1:42:46
Frederick,34289,The Frozen Hearth,26.17,4/17/2017,19:14:46
Millard,34925,Underworld Tavern,12.87,4/17/2017,3:34:39
Armand,35660,The Old Pink Dog,11.45,4/17/2017,2:11:58
Dayton,35681,Pedro McKinnon,34.23,4/17/2017,14:50:58
Lia,36713,Levy's,18.47,4/17/2017,17:12:48
Kianna,36784,The Bamboo Lounge,38.27,4/17/2017,3:27:39
Arabella,37235,The Rose & Thorn,13.7,4/17/2017,14:35:19
Olen,37309,The Drunken Clam,48.67,4/17/2017,0:07:11
Ingrid,37864,The Kit Kat Klub,34.14,4/17/2017,23:36:04
Jaylah,37875,The Elephant,40.83,4/17/2017,0:37:52
Angel,38176,The Snug,39.17,4/17/2017,15:28:25
Kendra,38368,De Rossi's Wine Bar,37.69,4/17/2017,1:13:58
Tiara,38549,The Thorax Bar,49.23,4/17/2017,19:12:12
Esta,38705,The Place,15.5,4/17/2017,23:01:44
Vernie,39907,The Bada Bing,14.38,4/17/2017,0:51:39
Vincent,40088,Snakehole Lounge,33.58,4/17/2017,0:57:47
Ervin,40473,Puzzles,11.43,4/17/2017,19:44:58
Dave,40713,Puzzles,27.04,4/17/2017,0:12:31
Claud,41058,Copa,5.2,4/17/2017,2:55:04
Kallie,41303,The Plumbers Arms,42.14,4/17/2017,2:32:27
Matthew,42665,Talon Bar,24.57,4/17/2017,0:14:18
Macey,42814,The Oblivion Bar,17.81,4/17/2017,0:49:25
Rafe,43122,The Armada Room,17.82,4/17/2017,1:34:11
Orrin,43458,Rovers Return Inn,17.19,4/17/2017,1:39:20
Cecelia,43664,Eden Hall,19.5,4/17/2017,17:10:31
Janiya,44288,The Drunken Huntsman,23.27,4/17/2017,7:52:55
Doss,44610,Torchy's,22.24,4/17/2017,18:37:41
Cierra,522,Romanoff's,38.43,4/18/2017,1:06:43
Dominick,888,The Leaky Cauldron,15.88,4/18/2017,9:10:34
Nancy,1013,The Tall Ship,10.84,4/18/2017,20:32:18
Araceli,1204,The King and Queen Tavern,25.19,4/18/2017,0:24:19
Cindy,2136,Dexter Lake Club,15.84,4/18/2017,1:08:03
Dulce,2281,The Spotted Dog,39.01,4/18/2017,17:17:34
Pearl,3285,John McRory's Place,20.59,4/18/2017,1:11:19
Billy,3468,Seagrass,28.69,4/18/2017,1:44:27
Izabella,4406,Shooters,28.55,4/18/2017,0:20:35
Wesley,5352,The Cap & Bell,23.44,4/18/2017,2:21:03
Michelle,5596,The Pool Hall,31.84,4/18/2017,0:03:24
Orin,6047,The Old Pink Dog,47.14,4/18/2017,1:41:49
Araceli,7930,Seagrass,14.71,4/18/2017,19:24:45
Kiley,8293,Copacabana,10.03,4/18/2017,3:34:04
Pleas,8299,The Brass Lantern,17.4,4/18/2017,0:24:28
Houston,8388,Fortune Casino,6.56,4/18/2017,0:31:44
Lloyd,8900,The Globe and Anchor,27.84,4/18/2017,11:59:20
Otho,9134,Free the Paedos,19.85,4/18/2017,0:05:47
Angel,9159,Grilby's,19.35,4/18/2017,22:11:40
Jaqueline,9411,Salty Sailor Tavern,12.33,4/18/2017,17:26:27
Alissa,9750,The Pie Hole,32.88,4/18/2017,14:22:45
Mose,10168,The Admiral Benbow Inn,12.03,4/18/2017,15:10:20
Kaylin,11256,Jack's Crocodile Bar,40.51,4/18/2017,9:46:46
Everette,11920,Night Spot,28.14,4/18/2017,3:26:25
Seymour,14675,Milliway's,26.65,4/18/2017,16:55:12
Hunter,14852,Lucky Lockup,38.27,4/18/2017,23:28:12
Akeelah,15188,Candlehearth Hall,34.78,4/18/2017,0:22:45
Rosemary,15990,Vardi's,39.96,4/18/2017,15:19:15
Nia,16243,The Pie Hole,38.09,4/18/2017,2:55:47
Oswald,16474,Joe's,12.72,4/18/2017,19:32:22
Tommie,17127,McAnally's,20.98,4/18/2017,0:59:46
Viviana,17561,Korova Milk Bar,11.18,4/18/2017,23:17:55
Davie,18617,World's End Tavern,39.75,4/18/2017,0:35:52
Levi,19171,Dal Riata,7.99,4/18/2017,22:15:34
Bartholomew,19904,SaxonwoldShebeen,9.81,4/18/2017,16:21:41
George,20177,The Crazy Cock,32.77,4/18/2017,17:34:43
Elam,20894,Colonial Taphouse,18.56,4/18/2017,22:52:31
Crockett,21261,The Plot and Plaster,31.64,4/18/2017,22:26:59
Sterling,21271,SaxonwoldShebeen,20.26,4/18/2017,21:30:42
Leon,22883,Mancini's Family Restaurant,9.38,4/18/2017,3:06:57
Alpha,23558,The Rusty Anchor,22.2,4/18/2017,18:49:24
Kaitlyn,23755,Wurstbraterei,37.7,4/18/2017,8:42:40
Kathryn,24054,The Peach Pit,18.3,4/18/2017,23:08:34
Aron,24818,Salieri's Bar,12.7,4/18/2017,0:53:22
Macey,29458,O'Malley's Bar,10.76,4/18/2017,18:04:50
Cassidy,30903,Dugout Inn,43.38,4/18/2017,0:26:33
Amber,31059,Elfsong Tavern,41.25,4/18/2017,2:02:04
Madeline,31443,The Silent Woman,27.19,4/18/2017,0:14:24
Cecilia,32270,Dagmar,23.33,4/18/2017,21:14:00
Larry,32380,The Feathers,35.1,4/18/2017,2:44:07
Jodie,33565,The Tall Ship,38.23,4/18/2017,16:09:08
Casey,33653,Sandbox,28.36,4/18/2017,19:00:24
Olin,34386,The Orange Tree,10.5,4/18/2017,0:49:42
Alois,34490,Maxwell's Nightclub,34.51,4/18/2017,23:06:12
Denton,35952,The Yellow Flag,26.39,4/18/2017,3:23:57
Heidy,36029,Alibi Bar,14.13,4/18/2017,0:05:45
Myla,38474,Sandbox,12.65,4/18/2017,0:14:01
Kyleigh,39556,The Plumbers Arms,44.66,4/18/2017,2:32:59
Elyse,39941,Maxwell's Nightclub,13.43,4/18/2017,21:22:59
Jazmyn,41606,Rick's Café Américain,8.17,4/18/2017,1:40:00
Evelin,41744,The Bronze,32.11,4/18/2017,11:04:06
Delia,44777,Bunnys,14.16,4/18/2017,0:08:02
Layton,662,The Silent Woman,33.44,4/19/2017,22:37:43
Esmeralda,883,The Malt Shovel,18.46,4/19/2017,1:37:28
